date,wti_spot,brent_spot,wti_fut_1,wti_fut_2,wti_fut_3,wti_fut_4,usa_net_import,usa_stocks_all,usa_stocks_spr,usa_l48_prod,opec_tot_prod,opec_crud_prod,opec_crud_capac,opec_surp_capac,non-opec_tot_prod,oecd_cons,non-oecd_cons,world_cons
2019-06-17,51.94,62.56,51.93,52.17,52.31,52.35,3.5482857142857145,1121.7014285714286,644.818,11.657142857142857,34.648043333333334,29.201,32.04666666666667,2.845666666666667,65.6947551784,47.75405477613334,54.39623910626666,102.1502938824
2019-06-18,53.86,63.35,53.9,54.11,54.19,54.14,3.382714285714286,1119.8745714285715,644.818,11.642857142857142,34.63107666666667,29.187,32.04333333333334,2.856333333333333,65.6933084438,47.79383901826667,54.39334023103333,102.18717924929999
2019-06-19,53.74,62.85,53.76,53.97,54.03,53.99,3.217142857142857,1118.0477142857144,644.818,11.628571428571428,34.614110000000004,29.173,32.04,2.867,65.6918617092,47.8336232604,54.3904413558,102.2240646162
2019-06-20,56.88,65.44,56.65,57.07,57.13,57.05,3.0515714285714286,1116.220857142857,644.818,11.614285714285714,34.597143333333335,29.159,32.03666666666667,2.877666666666667,65.6904149746,47.87340750253333,54.387542480566665,102.2609499831
2019-06-21,57.35,65.99,57.43,57.5,57.42,57.25,2.886,1114.394,644.818,11.6,34.58017666666667,29.145,32.03333333333333,2.888333333333333,65.68896824000001,47.91319174466667,54.38464360533333,102.29783535
2019-06-22,57.47666666666667,,,,,,3.1301428571428573,1114.239,644.818,11.628571428571428,34.563210000000005,29.131,32.03,2.899,65.6875215054,47.9529759868,54.381744730099996,102.3347207169
2019-06-23,57.60333333333333,,,,,,3.374285714285714,1114.084,644.818,11.657142857142857,34.54624333333334,29.117,32.026666666666664,2.909666666666667,65.6860747708,47.992760228933335,54.37884585486666,102.3716060838
2019-06-24,57.73,65.16,57.9,57.93,57.82,57.64,3.6184285714285713,1113.929,644.818,11.685714285714285,34.52927666666667,29.102999999999998,32.02333333333333,2.9203333333333332,65.68462803620001,48.032544471066664,54.37594697963333,102.4084914507
2019-06-25,57.63,66.24,57.83,57.89,57.8,57.66,3.8625714285714285,1113.774,644.818,11.714285714285715,34.51231,29.089,32.02,2.931,65.6831813016,48.0723287132,54.3730481044,102.44537681759999
2019-06-26,59.17,66.85,59.38,59.43,59.31,59.14,4.106714285714285,1113.619,644.818,11.742857142857144,34.49534333333334,29.075,32.016666666666666,2.941666666666667,65.681734567,48.11211295533333,54.370149229166664,102.4822621845
2019-06-27,59.18,66.78,59.43,59.49,59.38,59.19,4.3508571428571425,1113.464,644.818,11.771428571428572,34.47837666666667,29.061,32.013333333333335,2.9523333333333333,65.6802878324,48.15189719746667,54.36725035393333,102.5191475514
2019-06-28,58.2,67.52,58.47,58.52,58.4,58.22,4.595,1113.309,644.818,11.8,34.46141,29.047,32.01,2.963,65.6788410978,48.191681439599996,54.364351478699994,102.55603291829999
2019-06-29,58.43666666666667,,,,,,4.546285714285714,1111.952,644.818,11.814285714285715,34.44444333333333,29.032999999999998,32.00666666666667,2.973666666666667,65.67739436320001,48.23146568173333,54.36145260346667,102.5929182852
2019-06-30,58.67333333333333,,,,,,4.497571428571428,1110.595,644.818,11.82857142857143,34.42747666666667,29.019,32.00333333333333,2.9843333333333333,65.6759476286,48.27124992386666,54.35855372823333,102.6298036521
2019-07-01,58.91,65.1,59.09,59.14,59.01,58.83,4.448857142857142,1109.238,644.818,11.842857142857143,34.41051,29.005,32.0,2.995,65.674500894,48.311034166,54.355654853,102.66668901899999
2019-07-02,56.0,62.72,56.25,56.34,56.28,56.18,4.400142857142857,1107.8809999999999,644.818,11.857142857142858,34.41712290322581,29.01274193548387,32.001290322580644,2.9885483870967744,65.70583998974195,48.32346060209677,54.341797412935485,102.66525801503226
2019-07-03,57.06,63.53,57.34,57.44,57.43,57.37,4.351428571428571,1106.524,644.818,11.871428571428572,34.42373580645162,29.02048387096774,32.00258064516129,2.9820967741935487,65.73717908548387,48.33588703819355,54.327939972870965,102.66382701106451
2019-07-04,57.118,63.62,57.34,57.44,57.43,57.37,4.302714285714285,1105.167,644.818,11.885714285714286,34.430348709677425,29.028225806451612,32.00387096774193,2.9756451612903225,65.76851818122582,48.34831347429032,54.31408253280645,102.66239600709677
2019-07-05,57.176,64.23,57.51,57.59,57.56,57.48,4.254,1103.81,644.818,11.9,34.436961612903225,29.035967741935483,32.00516129032258,2.969193548387097,65.79985727696774,48.360739910387096,54.30022509274193,102.66096500312904
2019-07-06,57.234,,,,,,4.260285714285714,1103.364857142857,644.818,11.842857142857143,34.44357451612903,29.043709677419354,32.00645161290323,2.962741935483871,65.83119637270968,48.37316634648387,54.28636765267742,102.65953399916128
2019-07-07,57.292,,,,,,4.266571428571428,1102.9197142857142,644.818,11.785714285714286,34.45018741935484,29.051451612903225,32.00774193548387,2.9562903225806454,65.86253546845161,48.385592782580645,54.2725102126129,102.65810299519354
2019-07-08,57.35,64.89,57.66,57.76,57.73,57.65,4.272857142857142,1102.4745714285714,644.818,11.72857142857143,34.45680032258065,29.059193548387096,32.009032258064515,2.9498387096774192,65.89387456419355,48.39801921867742,54.25865277254839,102.6566719912258
2019-07-09,57.57,64.3,57.83,57.94,57.91,57.85,4.279142857142857,1102.0294285714285,644.818,11.67142857142857,34.463413225806455,29.066935483870967,32.01032258064516,2.9433870967741935,65.9252136599355,48.41044565477419,54.24479533248387,102.65524098725805
2019-07-10,60.28,66.41,60.43,60.52,60.46,60.34,4.285428571428572,1101.5842857142857,644.818,11.614285714285714,34.47002612903226,29.07467741935484,32.0116129032258,2.936935483870968,65.95655275567742,48.42287209087097,54.230937892419355,102.65380998329033
2019-07-11,59.93,67.64,60.2,60.28,60.23,60.11,4.291714285714286,1101.1391428571428,644.818,11.557142857142857,34.47663903225806,29.08241935483871,32.012903225806454,2.930483870967742,65.98789185141936,48.43529852696774,54.217080452354836,102.65237897932258
2019-07-12,59.99,66.65,60.21,60.3,60.27,60.15,4.298,1100.694,644.818,11.5,34.48325193548387,29.09016129032258,32.0141935483871,2.924032258064516,66.01923094716129,48.447724963064516,54.20322301229032,102.65094797535484
2019-07-13,59.76,,,,,,4.217714285714286,1099.1461428571429,644.818,11.4,34.48986483870968,29.09790322580645,32.01548387096774,2.9175806451612902,66.05057004290323,48.46015139916129,54.1893655722258,102.6495169713871
2019-07-14,59.53,,,,,,4.137428571428572,1097.5982857142856,644.818,11.3,34.496477741935486,29.105645161290322,32.016774193548386,2.9111290322580645,66.08190913864517,48.472577835258065,54.17550813216129,102.64808596741935
2019-07-15,59.3,66.86,59.58,59.68,59.64,59.52,4.057142857142857,1096.0504285714285,644.818,11.200000000000001,34.50309064516129,29.113387096774193,32.01806451612903,2.904677419354839,66.1132482343871,48.48500427135484,54.16165069209677,102.64665496345161
2019-07-16,57.44,65.87,57.62,57.74,57.71,57.61,3.976857142857143,1094.5025714285714,644.818,11.1,34.5097035483871,29.121129032258064,32.019354838709674,2.898225806451613,66.14458733012904,48.49743070745161,54.14779325203226,102.64522395948387
2019-07-17,56.5,63.67,56.78,56.92,56.95,56.93,3.896571428571429,1092.9547142857143,644.818,11.0,34.5163164516129,29.128870967741936,32.020645161290325,2.891774193548387,66.17592642587097,48.50985714354839,54.13393581196774,102.64379295551612
2019-07-18,55.08,60.7,55.3,55.42,55.44,55.43,3.8162857142857143,1091.406857142857,644.818,10.9,34.52292935483871,29.136612903225807,32.02193548387097,2.8853225806451612,66.20726552161291,48.52228357964516,54.120078371903226,102.6423619515484
2019-07-19,55.42,61.04,55.63,55.76,55.82,55.86,3.736,1089.859,644.818,10.8,34.52954225806452,29.144354838709678,32.02322580645161,2.8788709677419355,66.23860461735484,48.534710015741936,54.106220931838706,102.64093094758064
2019-07-20,55.57,,,,,,3.7864285714285715,1088.6452857142856,644.818,10.942857142857143,34.536155161290324,29.15209677419355,32.02451612903226,2.87241935483871,66.26994371309678,48.54713645183871,54.092363491774194,102.6394999436129
2019-07-21,55.72,,,,,,3.836857142857143,1087.4315714285715,644.818,11.085714285714287,34.54276806451613,29.15983870967742,32.0258064516129,2.865967741935484,66.30128280883872,48.559562887935485,54.078506051709674,102.63806893964517
2019-07-22,55.87,61.96,56.22,56.22,56.29,56.33,3.8872857142857145,1086.2178571428572,644.818,11.22857142857143,34.54938096774194,29.16758064516129,32.027096774193545,2.859516129032258,66.33262190458065,48.57198932403226,54.06464861164516,102.63663793567741
2019-07-23,56.58,62.28,56.77,56.85,56.89,56.85,3.937714285714286,1085.0041428571428,644.818,11.371428571428572,34.55599387096774,29.17532258064516,32.028387096774196,2.8530645161290322,66.36396100032259,48.58441576012903,54.05079117158064,102.63520693170967
2019-07-24,55.9,63.83,55.88,56.0,56.07,56.05,3.9881428571428574,1083.7904285714285,644.818,11.514285714285714,34.56260677419355,29.183064516129033,32.02967741935484,2.8466129032258065,66.39530009606452,48.59684219622581,54.03693373151613,102.63377592774194
2019-07-25,55.88,63.47,56.02,56.16,56.26,56.27,4.038571428571429,1082.5767142857144,644.818,11.657142857142858,34.569219677419355,29.190806451612904,32.030967741935484,2.840161290322581,66.42663919180646,48.60926863232258,54.02307629145161,102.63234492377418
2019-07-26,56.04,62.46,56.2,56.33,56.42,56.43,4.089,1081.363,644.818,11.8,34.57583258064516,29.198548387096775,32.03225806451613,2.8337096774193546,66.4579782875484,48.621695068419356,54.0092188513871,102.63091391980646
2019-07-27,56.31,,,,,,4.259571428571429,1081.7037142857143,644.818,11.8,34.58244548387097,29.206290322580646,32.03354838709677,2.827258064516129,66.48931738329033,48.63412150451613,53.99536141132258,102.62948291583871
2019-07-28,56.58,,,,,,4.430142857142857,1082.0444285714286,644.818,11.8,34.58905838709678,29.214032258064517,32.034838709677416,2.820806451612903,66.52065647903227,48.646547940612905,53.981503971258064,102.62805191187097
2019-07-29,56.85,62.29,56.87,56.96,57.01,56.97,4.600714285714286,1082.385142857143,644.818,11.8,34.59567129032258,29.221774193548388,32.03612903225807,2.8143548387096775,66.5519955747742,48.65897437670968,53.967646531193544,102.62662090790323
2019-07-30,58.04,62.55,58.05,58.11,58.11,58.0,4.771285714285715,1082.7258571428572,644.818,11.8,34.602284193548385,29.22951612903226,32.03741935483871,2.8079032258064514,66.58333467051614,48.67140081280645,53.95378909112903,102.62518990393548
2019-07-31,58.53,64.07,58.58,58.63,58.61,58.5,4.941857142857144,1083.0665714285715,644.818,11.8,34.60889709677419,29.23725806451613,32.038709677419355,2.8014516129032256,66.61467376625806,48.68382724890323,53.93993165106451,102.62375889996774
2019-08-01,53.64,62.9,53.95,54.01,54.03,53.95,5.1124285714285715,1083.4072857142858,644.818,11.8,34.61551,29.245,32.04,2.795,66.646012862,48.696253685,53.926074211,102.622327896
2019-08-02,55.67,61.12,55.66,55.67,55.66,55.56,5.283,1083.748,644.818,11.8,34.551542258064515,29.19467741935484,31.960645161290323,2.765967741935484,66.64199741283872,48.65029261487097,53.94097630009677,102.59126891496774
2019-08-03,55.32333333333334,,,,,,5.247,1083.9737142857143,644.818,11.814285714285715,34.48757451612903,29.144354838709678,31.881290322580643,2.7369354838709676,66.63798196367742,48.60433154474194,53.95587838919355,102.56020993393548
2019-08-04,54.97666666666667,,,,,,5.211,1084.1994285714286,644.818,11.82857142857143,34.42360677419355,29.094032258064516,31.801935483870967,2.7079032258064517,66.63396651451613,48.55837047461291,53.97078047829032,102.52915095290322
2019-08-05,54.63,59.32,54.69,54.58,54.45,54.3,5.175,1084.4251428571429,644.818,11.842857142857143,34.359639032258066,29.043709677419354,31.72258064516129,2.6788709677419353,66.62995106535485,48.512409404483876,53.985682567387094,102.49809197187096
2019-08-06,53.6,58.63,53.63,53.59,53.53,53.42,5.139,1084.6508571428571,644.818,11.857142857142858,34.29567129032258,28.993387096774192,31.64322580645161,2.6498387096774194,66.62593561619356,48.466448334354844,54.00058465648387,102.46703299083872
2019-08-07,51.14,55.03,51.09,51.03,50.95,50.86,5.103,1084.8765714285714,644.818,11.871428571428572,34.231703548387095,28.943064516129034,31.563870967741934,2.620806451612903,66.62192016703226,48.420487264225805,54.015486745580645,102.43597400980644
2019-08-08,52.6,56.29,52.54,52.46,52.29,52.1,5.067,1085.1022857142857,644.818,11.885714285714286,34.16773580645162,28.892741935483873,31.484516129032258,2.591774193548387,66.61790471787097,48.374526194096774,54.03038883467742,102.40491502877418
2019-08-09,54.41,57.37,54.5,54.37,54.09,53.78,5.031,1085.328,644.818,11.9,34.10376806451613,28.84241935483871,31.405161290322578,2.5627419354838707,66.61388926870968,48.32856512396774,54.045290923774196,102.37385604774194
2019-08-10,54.599999999999994,,,,,,4.943,1084.9377142857143,644.818,11.914285714285715,34.039800322580646,28.79209677419355,31.325806451612902,2.533709677419355,66.6098738195484,48.28260405383871,54.06019301287097,102.34279706670968
2019-08-11,54.79,,,,,,4.8549999999999995,1084.5474285714286,644.818,11.928571428571429,33.97583258064516,28.741774193548387,31.246451612903225,2.504677419354839,66.6058583703871,48.23664298370968,54.07509510196774,102.31173808567742
2019-08-12,54.98,57.13,54.93,54.85,54.54,54.19,4.7669999999999995,1084.1571428571428,644.818,11.942857142857143,33.911864838709675,28.691451612903226,31.167096774193546,2.4756451612903225,66.60184292122581,48.19068191358065,54.08999719106452,102.28067910464517
2019-08-13,57.05,59.9,57.1,57.1,56.87,56.54,4.679,1083.7668571428571,644.818,11.957142857142857,33.8478970967742,28.641129032258064,31.08774193548387,2.446612903225806,66.59782747206452,48.144720843451616,54.10489928016129,102.24962012361291
2019-08-14,55.16,57.86,55.23,55.25,54.99,54.66,4.591,1083.3765714285714,644.818,11.971428571428572,33.78392935483871,28.590806451612902,31.008387096774193,2.4175806451612902,66.59381202290324,48.098759773322584,54.11980136925806,102.21856114258065
2019-08-15,54.51,57.37,54.47,54.42,54.09,53.71,4.503,1082.9862857142857,644.818,11.985714285714286,33.71996161290323,28.54048387096774,30.929032258064513,2.3885483870967743,66.58979657374194,48.05279870319355,54.13470345835484,102.1875021615484
2019-08-16,54.83,59.0,54.87,54.81,54.42,53.99,4.415,1082.596,644.818,12.0,33.65599387096774,28.49016129032258,30.849677419354837,2.359516129032258,66.58578112458065,48.00683763306452,54.149605547451614,102.15644318051613
2019-08-17,55.3,,,,,,4.199857142857143,1081.1635714285715,644.818,12.014285714285714,33.59202612903226,28.43983870967742,30.77032258064516,2.330483870967742,66.58176567541936,47.96087656293548,54.164507636548386,102.12538419948388
2019-08-18,55.77,,,,,,3.984714285714286,1079.731142857143,644.818,12.028571428571428,33.52805838709678,28.38951612903226,30.69096774193548,2.3014516129032256,66.57775022625808,47.91491549280645,54.17940972564516,102.09432521845162
2019-08-19,56.24,59.79,56.21,56.14,55.71,55.21,3.7695714285714286,1078.2987142857144,644.818,12.042857142857143,33.46409064516129,28.339193548387097,30.611612903225804,2.2724193548387097,66.57373477709677,47.86895442267742,54.19431181474194,102.06326623741936
2019-08-20,56.18,59.03,56.34,56.13,55.8,55.34,3.5544285714285713,1076.8662857142856,644.818,12.057142857142857,33.40012290322581,28.288870967741936,30.532258064516128,2.2433870967741933,66.56971932793549,47.82299335254839,54.20921390383871,102.0322072563871
2019-08-21,55.65,60.6,55.68,55.49,55.18,54.82,3.3392857142857144,1075.433857142857,644.818,12.071428571428571,33.33615516129033,28.238548387096774,30.452903225806452,2.2143548387096774,66.5657038787742,47.777032282419356,54.22411599293548,102.00114827535484
2019-08-22,55.33,59.81,55.35,55.16,54.87,54.52,3.124142857142857,1074.0014285714285,644.818,12.085714285714285,33.27218741935484,28.188225806451612,30.373548387096772,2.1853225806451615,66.56168842961291,47.731071212290324,54.23901808203226,101.97008929432258
2019-08-23,54.08,58.64,54.17,54.02,53.74,53.41,2.909,1072.569,644.818,12.1,33.20821967741936,28.13790322580645,30.294193548387096,2.156290322580645,66.55767298045161,47.68511014216129,54.25392017112903,101.93903031329032
2019-08-24,53.9,,,,,,3.0424285714285713,1071.8874285714285,644.818,12.085714285714285,33.14425193548387,28.08758064516129,30.21483870967742,2.1272580645161288,66.55365753129033,47.63914907203226,54.268822260225804,101.90797133225806
2019-08-25,53.72,,,,,,3.1758571428571427,1071.2058571428572,644.818,12.071428571428571,33.08028419354839,28.037258064516127,30.13548387096774,2.098225806451613,66.54964208212904,47.59318800190323,54.28372434932258,101.87691235122581
2019-08-26,53.54,58.64,53.64,53.5,53.24,52.91,3.309285714285714,1070.5242857142857,644.818,12.057142857142857,33.01631645161291,27.986935483870965,30.056129032258063,2.069193548387097,66.54562663296775,47.5472269317742,54.298626438419355,101.84585337019355
2019-08-27,54.99,58.44,54.93,54.77,54.46,54.09,3.4427142857142856,1069.8427142857142,644.818,12.042857142857143,32.95234870967742,27.936612903225807,29.976774193548387,2.0401612903225805,66.54161118380645,47.501265861645166,54.31352852751613,101.81479438916129
2019-08-28,55.76,60.42,55.78,55.6,55.26,54.86,3.576142857142857,1069.1611428571427,644.818,12.028571428571428,32.88838096774194,27.886290322580646,29.897419354838707,2.0111290322580646,66.53759573464517,47.45530479151613,54.328430616612906,101.78373540812903
2019-08-29,56.67,60.59,56.71,56.45,56.05,55.61,3.7095714285714285,1068.4795714285715,644.818,12.014285714285714,32.82441322580645,27.835967741935484,29.81806451612903,1.9820967741935482,66.53358028548388,47.409343721387096,54.34333270570968,101.75267642709677
2019-08-30,55.07,61.04,55.1,54.89,54.56,54.16,3.843,1067.798,644.818,12.0,32.760445483870974,27.785645161290322,29.738709677419354,1.9530645161290323,66.52956483632259,47.363382651258064,54.35823479480645,101.72161744606451
2019-08-31,55.07,,,,,,3.784,1066.8105714285714,644.818,12.0,32.69647774193549,27.73532258064516,29.659354838709675,1.9240322580645162,66.52554938716129,47.31742158112903,54.37313688390323,101.69055846503227
2019-09-01,55.07,,,,,,3.725,1065.8231428571428,644.818,12.0,32.63251,27.685,29.58,1.895,66.521533938,47.271460511,54.388038973,101.65949948400001
2019-09-02,55.07,58.55,55.1,54.89,54.56,54.16,3.666,1064.8357142857142,644.818,12.0,32.69387666666667,27.733666666666664,29.631999999999998,1.8983333333333334,66.5355846238,47.286322755133334,54.3543207742,101.64064352933333
2019-09-03,53.91,57.93,53.94,53.76,53.48,53.13,3.607,1063.8482857142858,644.818,12.0,32.75524333333334,27.782333333333334,29.683999999999997,1.9016666666666666,66.5496353096,47.30118499926667,54.3206025754,101.62178757466667
2019-09-04,56.22,60.68,56.26,56.1,55.8,55.43,3.548,1062.8608571428572,644.818,12.0,32.816610000000004,27.831,29.735999999999997,1.905,66.56368599540001,47.3160472434,54.2868843766,101.60293161999999
2019-09-05,56.33,62.7,56.3,56.16,55.88,55.53,3.489,1061.8734285714286,644.818,12.0,32.87797666666667,27.879666666666665,29.788,1.9083333333333334,66.57773668120001,47.33090948753333,54.2531661778,101.58407566533333
2019-09-06,56.45,61.28,56.52,56.43,56.17,55.82,3.43,1060.886,644.818,12.0,32.93934333333333,27.92833333333333,29.84,1.9116666666666666,66.59178736700001,47.345771731666666,54.219447979,101.56521971066667
2019-09-07,56.92666666666667,,,,,,3.4935714285714288,1061.0371428571427,644.818,12.0,33.000710000000005,27.977,29.892,1.915,66.60583805280001,47.3606339758,54.1857297802,101.546363756
2019-09-08,57.403333333333336,,,,,,3.5571428571428574,1061.1882857142857,644.818,12.0,33.06207666666667,28.025666666666666,29.944,1.9183333333333334,66.61988873860001,47.37549621993333,54.152011581400004,101.52750780133334
2019-09-09,57.88,63.99,57.85,57.73,57.43,57.03,3.6207142857142856,1061.3394285714285,644.818,12.0,33.123443333333334,28.074333333333332,29.996,1.9216666666666666,66.6339394244,47.390358464066665,54.1182933826,101.50865184666667
2019-09-10,57.37,64.67,57.4,57.29,57.0,56.6,3.684285714285714,1061.4905714285715,644.818,12.0,33.18481,28.122999999999998,30.048,1.925,66.6479901102,47.4052207082,54.0845751838,101.48979589199999
2019-09-11,55.66,63.02,55.75,55.67,55.44,55.12,3.7478571428571428,1061.6417142857142,644.818,12.0,33.24617666666667,28.171666666666667,30.099999999999998,1.9283333333333335,66.662040796,47.42008295233333,54.050856985,101.47093993733333
2019-09-12,55.13,60.76,55.09,55.05,54.86,54.57,3.8114285714285714,1061.7928571428572,644.818,12.0,33.307543333333335,28.220333333333333,30.151999999999997,1.9316666666666666,66.6760914818,47.434945196466664,54.0171387862,101.45208398266666
2019-09-13,54.76,61.25,54.85,54.8,54.59,54.27,3.875,1061.944,644.818,12.0,33.36891,28.269,30.204,1.935,66.6901421676,47.4498074406,53.9834205874,101.433228028
2019-09-14,57.54,,,,,,3.8064285714285715,1062.2885714285715,644.818,12.0,33.430276666666664,28.317666666666664,30.256,1.9383333333333335,66.7041928534,47.46466968473333,53.9497023886,101.41437207333334
2019-09-15,60.32,,,,,,3.737857142857143,1062.6331428571427,644.818,12.0,33.491643333333336,28.366333333333333,30.308,1.9416666666666667,66.7182435392,47.47953192886666,53.9159841898,101.39551611866666
2019-09-16,63.1,68.42,62.9,62.67,62.02,61.13,3.6692857142857145,1062.9777142857142,644.818,12.0,33.55301,28.415,30.36,1.945,66.732294225,47.494394173,53.882265991,101.376660164
2019-09-17,59.26,65.59,59.34,59.1,58.57,57.92,3.6007142857142855,1063.3222857142857,644.818,12.0,33.614376666666665,28.463666666666665,30.412,1.9483333333333335,66.7463449108,47.50925641713334,53.8485477922,101.35780420933334
2019-09-18,58.19,64.29,58.11,58.04,57.62,57.08,3.532142857142857,1063.6668571428572,644.818,12.0,33.67574333333334,28.512333333333334,30.464,1.9516666666666667,66.7603955966,47.52411866126667,53.8148295934,101.33894825466666
2019-09-19,58.19,64.25,58.13,58.19,57.91,57.43,3.4635714285714285,1064.0114285714285,644.818,12.0,33.73711,28.561,30.516,1.955,66.7744462824,47.5389809054,53.7811113946,101.3200923
2019-09-20,57.92,65.23,58.09,58.09,57.84,57.39,3.395,1064.356,644.818,12.0,33.798476666666666,28.609666666666666,30.568,1.9583333333333335,66.78849696820001,47.553843149533336,53.7473931958,101.30123634533334
2019-09-21,58.17666666666667,,,,,,3.399142857142857,1064.7994285714285,644.818,11.985714285714286,33.85984333333333,28.65833333333333,30.62,1.9616666666666667,66.80254765400001,47.56870539366667,53.713674997,101.28238039066667
2019-09-22,58.43333333333333,,,,,,3.4032857142857145,1065.2428571428572,644.818,11.971428571428572,33.92121,28.707,30.672,1.965,66.81659833980001,47.5835676378,53.6799567982,101.26352443600001
2019-09-23,58.69,64.66,58.64,58.42,57.96,57.45,3.4074285714285715,1065.6862857142858,644.818,11.957142857142857,33.98257666666667,28.755666666666666,30.724,1.9683333333333335,66.83064902560001,47.598429881933335,53.6462385994,101.24466848133333
2019-09-24,57.22,64.13,57.29,57.08,56.63,56.14,3.4115714285714285,1066.1297142857143,644.818,11.942857142857143,34.04394333333333,28.804333333333332,30.776,1.9716666666666667,66.8446997114,47.61329212606667,53.6125204006,101.22581252666666
2019-09-25,56.38,62.41,56.49,56.32,55.93,55.47,3.4157142857142855,1066.5731428571428,644.818,11.928571428571429,34.105309999999996,28.852999999999998,30.828,1.975,66.8587503972,47.6281543702,53.5788022018,101.206956572
2019-09-26,56.24,62.08,56.41,56.28,55.9,55.45,3.419857142857143,1067.0165714285715,644.818,11.914285714285715,34.16667666666667,28.901666666666667,30.88,1.9783333333333335,66.872801083,47.643016614333334,53.545084003,101.18810061733333
2019-09-27,55.95,62.48,55.91,55.79,55.43,54.98,3.424,1067.46,644.818,11.9,34.22804333333333,28.950333333333333,30.932,1.9816666666666667,66.8868517688,47.65787885846667,53.511365804200004,101.16924466266667
2019-09-28,55.330000000000005,,,,,,3.338142857142857,1067.8495714285714,644.7894285714285,11.928571428571429,34.28941,28.999,30.984,1.985,66.9009024546,47.6727411026,53.4776476054,101.15038870800001
2019-09-29,54.71,,,,,,3.2522857142857142,1068.239142857143,644.7608571428572,11.957142857142857,34.35077666666666,29.047666666666665,31.036,1.9883333333333335,66.9149531404,47.68760334673333,53.4439294066,101.13153275333333
2019-09-30,54.09,60.99,54.07,53.98,53.7,53.32,3.1664285714285714,1068.6287142857143,644.7322857142857,11.985714285714286,34.41214333333333,29.096333333333334,31.088,1.9916666666666667,66.9290038262,47.702465590866666,53.4102112078,101.11267679866667
2019-10-01,53.6,60.06,53.62,53.5,53.24,52.91,3.0805714285714285,1069.0182857142856,644.7037142857143,12.014285714285714,34.47351,29.145,31.14,1.995,66.943054512,47.717327835,53.376493009,101.09382084399999
2019-10-02,52.67,57.92,52.64,52.51,52.25,51.95,2.9947142857142857,1069.407857142857,644.6751428571429,12.042857142857143,34.468380967741936,29.140483870967742,31.143225806451614,2.002741935483871,66.96765688858065,47.719414345903225,53.4078417096129,101.12725605551613
2019-10-03,52.41,58.01,52.45,52.36,52.16,51.89,2.908857142857143,1069.7974285714286,644.6465714285715,12.071428571428571,34.46325193548387,29.135967741935485,31.146451612903228,2.010483870967742,66.9922592651613,47.72150085680645,53.439190410225805,101.16069126703226
2019-10-04,52.84,59.13,52.81,52.74,52.56,52.33,2.823,1070.187,644.618,12.1,34.45812290322581,29.131451612903227,31.149677419354838,2.018225806451613,67.01686164174194,47.723587367709676,53.47053911083871,101.19412647854838
2019-10-05,52.81333333333333,,,,,,2.855,1071.3315714285714,644.4367142857143,12.1,34.45299387096774,29.126935483870966,31.15290322580645,2.025967741935484,67.04146401832259,47.7256738786129,53.50188781145162,101.22756169006452
2019-10-06,52.78666666666667,,,,,,2.887,1072.4761428571428,644.2554285714286,12.1,34.44786483870968,29.12241935483871,31.156129032258065,2.033709677419355,67.06606639490323,47.72776038951613,53.53323651206452,101.26099690158065
2019-10-07,52.76,59.46,52.75,52.71,52.57,52.37,2.919,1073.6207142857143,644.0741428571429,12.1,34.44273580645161,29.11790322580645,31.159354838709678,2.041451612903226,67.09066877148388,47.72984690041935,53.56458521267742,101.29443211309678
2019-10-08,52.64,58.14,52.63,52.62,52.49,52.29,2.951,1074.7652857142857,643.8928571428572,12.1,34.43760677419355,29.113387096774193,31.16258064516129,2.049193548387097,67.11527114806452,47.73193341132258,53.595933913290324,101.3278673246129
2019-10-09,52.63,59.7,52.59,52.61,52.48,52.29,2.983,1075.9098571428572,643.7115714285715,12.1,34.43247774193548,29.108870967741936,31.1658064516129,2.056935483870968,67.13987352464517,47.734019922225805,53.627282613903226,101.36130253612903
2019-10-10,53.57,59.08,53.55,53.56,53.41,53.19,3.015,1077.0544285714286,643.5302857142858,12.1,34.42734870967742,29.10435483870968,31.169032258064515,2.064677419354839,67.16447590122581,47.73610643312903,53.65863131451613,101.39473774764517
2019-10-11,54.76,60.59,54.7,54.78,54.72,54.54,3.047,1078.199,643.349,12.1,34.42221967741935,29.099838709677417,31.17225806451613,2.0724193548387095,67.18907827780646,47.73819294403226,53.68998001512903,101.42817295916129
2019-10-12,54.36333333333333,,,,,,2.9222857142857146,1077.8135714285715,643.2062857142857,12.1,34.41709064516129,29.09532258064516,31.175483870967742,2.0801612903225806,67.2136806543871,47.74027945493548,53.72132871574193,101.46160817067741
2019-10-13,53.96666666666667,,,,,,2.7975714285714286,1077.4281428571428,643.0635714285714,12.1,34.41196161290323,29.090806451612902,31.178709677419356,2.0879032258064516,67.23828303096775,47.74236596583871,53.75267741635484,101.49504338219356
2019-10-14,53.57,58.81,53.59,53.65,53.66,53.58,2.672857142857143,1077.0427142857143,642.9208571428571,12.1,34.40683258064516,29.086290322580645,31.181935483870966,2.0956451612903226,67.2628854075484,47.744452476741934,53.784026116967745,101.52847859370968
2019-10-15,52.81,59.19,52.81,52.88,52.91,52.81,2.548142857142857,1076.6572857142858,642.7781428571429,12.1,34.4017035483871,29.081774193548387,31.18516129032258,2.1033870967741937,67.28748778412904,47.74653898764516,53.81537481758065,101.5619138052258
